"run","randomSeed","numTanksBlue","default_observer_minPycor","default_observer_maxPycor","numSoldierBlue","default_observer_maxPxcor","numRidersBlue","default_observer_minPxcor","numTanksRed","numRidersRed","numSoldierRed"
116,-2057169431,0,-16,16,10,16,10,-16,0,20,10
117,-2057169322,0,-16,16,10,16,10,-16,0,20,20
118,-2057169228,0,-16,16,10,16,10,-16,10,0,0
119,-2057169041,0,-16,16,10,16,10,-16,10,0,10
120,-2057168931,0,-16,16,10,16,10,-16,10,0,20
121,-2057168822,0,-16,16,10,16,10,-16,10,10,0
122,-2057168635,0,-16,16,10,16,10,-16,10,10,10
123,-2057168510,0,-16,16,10,16,10,-16,10,10,20
124,-2057168400,0,-16,16,10,16,10,-16,10,20,0
125,-2057168306,0,-16,16,10,16,10,-16,10,20,10
126,-2057168150,0,-16,16,10,16,10,-16,10,20,20
127,-2057168056,0,-16,16,10,16,10,-16,20,0,0
128,-2057167978,0,-16,16,10,16,10,-16,20,0,10
129,-2057167838,0,-16,16,10,16,10,-16,20,0,20
130,-2057167728,0,-16,16,10,16,10,-16,20,10,0
131,-2057167666,0,-16,16,10,16,10,-16,20,10,10
132,-2057167588,0,-16,16,10,16,10,-16,20,10,20
133,-2057167494,0,-16,16,10,16,10,-16,20,20,0
134,-2057167416,0,-16,16,10,16,10,-16,20,20,10
135,-2057167244,0,-16,16,10,16,10,-16,20,20,20
136,-2057167166,0,-16,16,10,16,20,-16,0,0,0
137,-2057167041,0,-16,16,10,16,20,-16,0,0,10
138,-2057166916,0,-16,16,10,16,20,-16,0,0,20
139,-2057166760,0,-16,16,10,16,20,-16,0,10,0
140,-2057166666,0,-16,16,10,16,20,-16,0,10,10
141,-2057166603,0,-16,16,10,16,20,-16,0,10,20
142,-2057166525,0,-16,16,10,16,20,-16,0,20,0
143,-2057166385,0,-16,16,10,16,20,-16,0,20,10
144,-2057166260,0,-16,16,10,16,20,-16,0,20,20
145,-2057166166,0,-16,16,10,16,20,-16,10,0,0
146,-2057166072,0,-16,16,10,16,20,-16,10,0,10
147,-2057165978,0,-16,16,10,16,20,-16,10,0,20
148,-2057165885,0,-16,16,10,16,20,-16,10,10,0
149,-2057165822,0,-16,16,10,16,20,-16,10,10,10
150,-2057165713,0,-16,16,10,16,20,-16,10,10,20
151,-2057165650,0,-16,16,10,16,20,-16,10,20,0
152,-2057165510,0,-16,16,10,16,20,-16,10,20,10
153,-2057165416,0,-16,16,10,16,20,-16,10,20,20
154,-2057165275,0,-16,16,10,16,20,-16,20,0,0
155,-2057165150,0,-16,16,10,16,20,-16,20,0,10
156,-2057165041,0,-16,16,10,16,20,-16,20,0,20
157,-2057164806,0,-16,16,10,16,20,-16,20,10,0
158,-2057164697,0,-16,16,10,16,20,-16,20,10,10
159,-2057164572,0,-16,16,10,16,20,-16,20,10,20
160,-2057164463,0,-16,16,10,16,20,-16,20,20,0
161,-2057164260,0,-16,16,10,16,20,-16,20,20,10
162,-2057164166,0,-16,16,10,16,20,-16,20,20,20
163,-2057164072,0,-16,16,20,16,0,-16,0,0,0
164,-2057163885,0,-16,16,20,16,0,-16,0,0,10
165,-2057163791,0,-16,16,20,16,0,-16,0,0,20
166,-2057163635,0,-16,16,20,16,0,-16,0,10,0
167,-2057163541,0,-16,16,20,16,0,-16,0,10,10
168,-2057163447,0,-16,16,20,16,0,-16,0,10,20
169,-2057163306,0,-16,16,20,16,0,-16,0,20,0
170,-2057163197,0,-16,16,20,16,0,-16,0,20,10
171,-2057163072,0,-16,16,20,16,0,-16,0,20,20
172,-2057162963,0,-16,16,20,16,0,-16,10,0,0
173,-2057162869,0,-16,16,20,16,0,-16,10,0,10
174,-2057162775,0,-16,16,20,16,0,-16,10,0,20
175,-2057162650,0,-16,16,20,16,0,-16,10,10,0
176,-2057162494,0,-16,16,20,16,0,-16,10,10,10
177,-2057162385,0,-16,16,20,16,0,-16,10,10,20
178,-2057162260,0,-16,16,20,16,0,-16,10,20,0
179,-2057162119,0,-16,16,20,16,0,-16,10,20,10
180,-2057162025,0,-16,16,20,16,0,-16,10,20,20
181,-2057161947,0,-16,16,20,16,0,-16,20,0,0
182,-2057161853,0,-16,16,20,16,0,-16,20,0,10
183,-2057161697,0,-16,16,20,16,0,-16,20,0,20
184,-2057161588,0,-16,16,20,16,0,-16,20,10,0
185,-2057161463,0,-16,16,20,16,0,-16,20,10,10
186,-2057161275,0,-16,16,20,16,0,-16,20,10,20
187,-2057161197,0,-16,16,20,16,0,-16,20,20,0
188,-2057161057,0,-16,16,20,16,0,-16,20,20,10
189,-2057160931,0,-16,16,20,16,0,-16,20,20,20
190,-2057160791,0,-16,16,20,16,10,-16,0,0,0
191,-2057160666,0,-16,16,20,16,10,-16,0,0,10
192,-2057160541,0,-16,16,20,16,10,-16,0,0,20
193,-2057160478,0,-16,16,20,16,10,-16,0,10,0
194,-2057160369,0,-16,16,20,16,10,-16,0,10,10
195,-2057160260,0,-16,16,20,16,10,-16,0,10,20
196,-2057160119,0,-16,16,20,16,10,-16,0,20,0
197,-2057159994,0,-16,16,20,16,10,-16,0,20,10
198,-2057159791,0,-16,16,20,16,10,-16,0,20,20
199,-2057159681,0,-16,16,20,16,10,-16,10,0,0
200,-2057159556,0,-16,16,20,16,10,-16,10,0,10
201,-2057159431,0,-16,16,20,16,10,-16,10,0,20
202,-2057159291,0,-16,16,20,16,10,-16,10,10,0
203,-2057159197,0,-16,16,20,16,10,-16,10,10,10
204,-2057159088,0,-16,16,20,16,10,-16,10,10,20
205,-2057158994,0,-16,16,20,16,10,-16,10,20,0
206,-2057158885,0,-16,16,20,16,10,-16,10,20,10
207,-2057158775,0,-16,16,20,16,10,-16,10,20,20
208,-2057158635,0,-16,16,20,16,10,-16,20,0,0
209,-2057158525,0,-16,16,20,16,10,-16,20,0,10
210,-2057158447,0,-16,16,20,16,10,-16,20,0,20
211,-2057158369,0,-16,16,20,16,10,-16,20,10,0
212,-2057158244,0,-16,16,20,16,10,-16,20,10,10
213,-2057158150,0,-16,16,20,16,10,-16,20,10,20
214,-2057158041,0,-16,16,20,16,10,-16,20,20,0
215,-2057157931,0,-16,16,20,16,10,-16,20,20,10
216,-2057157853,0,-16,16,20,16,10,-16,20,20,20
217,-2057157744,0,-16,16,20,16,20,-16,0,0,0
218,-2057157603,0,-16,16,20,16,20,-16,0,0,10
219,-2057157478,0,-16,16,20,16,20,-16,0,0,20
220,-2057157275,0,-16,16,20,16,20,-16,0,10,0
221,-2057157197,0,-16,16,20,16,20,-16,0,10,10
222,-2057157135,0,-16,16,20,16,20,-16,0,10,20
223,-2057157010,0,-16,16,20,16,20,-16,0,20,0
224,-2057156931,0,-16,16,20,16,20,-16,0,20,10
225,-2057156822,0,-16,16,20,16,20,-16,0,20,20
226,-2057156697,0,-16,16,20,16,20,-16,10,0,0
227,-2057156572,0,-16,16,20,16,20,-16,10,0,10
228,-2057156525,0,-16,16,20,16,20,-16,10,0,20
229,-2057156400,0,-16,16,20,16,20,-16,10,10,0
230,-2057156322,0,-16,16,20,16,20,-16,10,10,10
231,-2057156197,0,-16,16,20,16,20,-16,10,10,20
232,-2057156103,0,-16,16,20,16,20,-16,10,20,0
233,-2057155994,0,-16,16,20,16,20,-16,10,20,10
234,-2057155869,0,-16,16,20,16,20,-16,10,20,20
235,-2057155713,0,-16,16,20,16,20,-16,20,0,0
236,-2057155666,0,-16,16,20,16,20,-16,20,0,10
237,-2057155556,0,-16,16,20,16,20,-16,20,0,20
238,-2057155447,0,-16,16,20,16,20,-16,20,10,0
239,-2057155369,0,-16,16,20,16,20,-16,20,10,10
240,-2057155275,0,-16,16,20,16,20,-16,20,10,20
241,-2057155166,0,-16,16,20,16,20,-16,20,20,0
242,-2057155041,0,-16,16,20,16,20,-16,20,20,10
243,-2057154963,0,-16,16,20,16,20,-16,20,20,20
244,-2057154885,10,-16,16,0,16,0,-16,0,0,0
245,-2057154806,10,-16,16,0,16,0,-16,0,0,10
246,-2057154681,10,-16,16,0,16,0,-16,0,0,20
247,-2057154619,10,-16,16,0,16,0,-16,0,10,0
248,-2057154478,10,-16,16,0,16,0,-16,0,10,10
249,-2057154369,10,-16,16,0,16,0,-16,0,10,20
250,-2057154260,10,-16,16,0,16,0,-16,0,20,0
251,-2057154150,10,-16,16,0,16,0,-16,0,20,10
252,-2057154010,10,-16,16,0,16,0,-16,0,20,20
253,-2057153931,10,-16,16,0,16,0,-16,10,0,0
254,-2057153822,10,-16,16,0,16,0,-16,10,0,10
255,-2057153713,10,-16,16,0,16,0,-16,10,0,20
256,-2057153603,10,-16,16,0,16,0,-16,10,10,0
257,-2057153447,10,-16,16,0,16,0,-16,10,10,10
258,-2057153338,10,-16,16,0,16,0,-16,10,10,20
259,-2057153197,10,-16,16,0,16,0,-16,10,20,0
260,-2057153135,10,-16,16,0,16,0,-16,10,20,10
261,-2057153025,10,-16,16,0,16,0,-16,10,20,20
262,-2057152838,10,-16,16,0,16,0,-16,20,0,0
263,-2057152760,10,-16,16,0,16,0,-16,20,0,10
264,-2057152619,10,-16,16,0,16,0,-16,20,0,20
265,-2057152478,10,-16,16,0,16,0,-16,20,10,0
266,-2057152353,10,-16,16,0,16,0,-16,20,10,10
267,-2057152228,10,-16,16,0,16,0,-16,20,10,20
268,-2057152088,10,-16,16,0,16,0,-16,20,20,0
269,-2057151931,10,-16,16,0,16,0,-16,20,20,10
270,-2057151775,10,-16,16,0,16,0,-16,20,20,20
271,-2057151682,10,-16,16,0,16,10,-16,0,0,0
272,-2057151588,10,-16,16,0,16,10,-16,0,0,10
273,-2057151478,10,-16,16,0,16,10,-16,0,0,20
274,-2057151322,10,-16,16,0,16,10,-16,0,10,0
275,-2057151213,10,-16,16,0,16,10,-16,0,10,10
276,-2057151072,10,-16,16,0,16,10,-16,0,10,20
277,-2057150978,10,-16,16,0,16,10,-16,0,20,0
278,-2057150869,10,-16,16,0,16,10,-16,0,20,10
279,-2057150775,10,-16,16,0,16,10,-16,0,20,20
280,-2057150681,10,-16,16,0,16,10,-16,10,0,0
281,-2057150478,10,-16,16,0,16,10,-16,10,0,10
282,-2057150400,10,-16,16,0,16,10,-16,10,0,20
283,-2057150291,10,-16,16,0,16,10,-16,10,10,0
284,-2057150197,10,-16,16,0,16,10,-16,10,10,10
285,-2057150103,10,-16,16,0,16,10,-16,10,10,20
286,-2057149822,10,-16,16,0,16,10,-16,10,20,0
287,-2057149666,10,-16,16,0,16,10,-16,10,20,10
288,-2057149603,10,-16,16,0,16,10,-16,10,20,20
289,-2057149510,10,-16,16,0,16,10,-16,20,0,0
290,-2057149416,10,-16,16,0,16,10,-16,20,0,10
291,-2057149353,10,-16,16,0,16,10,-16,20,0,20
292,-2057149228,10,-16,16,0,16,10,-16,20,10,0
293,-2057149150,10,-16,16,0,16,10,-16,20,10,10
294,-2057149072,10,-16,16,0,16,10,-16,20,10,20
295,-2057148963,10,-16,16,0,16,10,-16,20,20,0
296,-2057148822,10,-16,16,0,16,10,-16,20,20,10
297,-2057148697,10,-16,16,0,16,10,-16,20,20,20
298,-2057148588,10,-16,16,0,16,20,-16,0,0,0
299,-2057148494,10,-16,16,0,16,20,-16,0,0,10
300,-2057148432,10,-16,16,0,16,20,-16,0,0,20
301,-2057148275,10,-16,16,0,16,20,-16,0,10,0
302,-2057148135,10,-16,16,0,16,20,-16,0,10,10
303,-2057148025,10,-16,16,0,16,20,-16,0,10,20
304,-2057147916,10,-16,16,0,16,20,-16,0,20,0
305,-2057147807,10,-16,16,0,16,20,-16,0,20,10
306,-2057147697,10,-16,16,0,16,20,-16,0,20,20
307,-2057147572,10,-16,16,0,16,20,-16,10,0,0
308,-2057147463,10,-16,16,0,16,20,-16,10,0,10
309,-2057147338,10,-16,16,0,16,20,-16,10,0,20
310,-2057147244,10,-16,16,0,16,20,-16,10,10,0
311,-2057147150,10,-16,16,0,16,20,-16,10,10,10
312,-2057147041,10,-16,16,0,16,20,-16,10,10,20
313,-2057146916,10,-16,16,0,16,20,-16,10,20,0
314,-2057146791,10,-16,16,0,16,20,-16,10,20,10
315,-2057146681,10,-16,16,0,16,20,-16,10,20,20
316,-2057146603,10,-16,16,0,16,20,-16,20,0,0
317,-2057146385,10,-16,16,0,16,20,-16,20,0,10
318,-2057146275,10,-16,16,0,16,20,-16,20,0,20
319,-2057146166,10,-16,16,0,16,20,-16,20,10,0
320,-2057146041,10,-16,16,0,16,20,-16,20,10,10
321,-2057145931,10,-16,16,0,16,20,-16,20,10,20
322,-2057145807,10,-16,16,0,16,20,-16,20,20,0
323,-2057145697,10,-16,16,0,16,20,-16,20,20,10
324,-2057145588,10,-16,16,0,16,20,-16,20,20,20
325,-2057145431,10,-16,16,10,16,0,-16,0,0,0
326,-2057145291,10,-16,16,10,16,0,-16,0,0,10
327,-2057145181,10,-16,16,10,16,0,-16,0,0,20
328,-2057145025,10,-16,16,10,16,0,-16,0,10,0
329,-2057144885,10,-16,16,10,16,0,-16,0,10,10
330,-2057144775,10,-16,16,10,16,0,-16,0,10,20
331,-2057144603,10,-16,16,10,16,0,-16,0,20,0
332,-2057144510,10,-16,16,10,16,0,-16,0,20,10
333,-2057144369,10,-16,16,10,16,0,-16,0,20,20
334,-2057144244,10,-16,16,10,16,0,-16,10,0,0
335,-2057144135,10,-16,16,10,16,0,-16,10,0,10
336,-2057144041,10,-16,16,10,16,0,-16,10,0,20
337,-2057143900,10,-16,16,10,16,0,-16,10,10,0
338,-2057143791,10,-16,16,10,16,0,-16,10,10,10
339,-2057143697,10,-16,16,10,16,0,-16,10,10,20
340,-2057143556,10,-16,16,10,16,0,-16,10,20,0
341,-2057143447,10,-16,16,10,16,0,-16,10,20,10
342,-2057143306,10,-16,16,10,16,0,-16,10,20,20
343,-2057143119,10,-16,16,10,16,0,-16,20,0,0
344,-2057142994,10,-16,16,10,16,0,-16,20,0,10
345,-2057142853,10,-16,16,10,16,0,-16,20,0,20
346,-2057142744,10,-16,16,10,16,0,-16,20,10,0
347,-2057142650,10,-16,16,10,16,0,-16,20,10,10
348,-2057142525,10,-16,16,10,16,0,-16,20,10,20
349,-2057142353,10,-16,16,10,16,0,-16,20,20,0
350,-2057142228,10,-16,16,10,16,0,-16,20,20,10
351,-2057142150,10,-16,16,10,16,0,-16,20,20,20
352,-2057142025,10,-16,16,10,16,10,-16,0,0,0
353,-2057141885,10,-16,16,10,16,10,-16,0,0,10
354,-2057141791,10,-16,16,10,16,10,-16,0,0,20
355,-2057141713,10,-16,16,10,16,10,-16,0,10,0
356,-2057141603,10,-16,16,10,16,10,-16,0,10,10
357,-2057141510,10,-16,16,10,16,10,-16,0,10,20
358,-2057141385,10,-16,16,10,16,10,-16,0,20,0
359,-2057141260,10,-16,16,10,16,10,-16,0,20,10
360,-2057141088,10,-16,16,10,16,10,-16,0,20,20
361,-2057140994,10,-16,16,10,16,10,-16,10,0,0
362,-2057140900,10,-16,16,10,16,10,-16,10,0,10
363,-2057140775,10,-16,16,10,16,10,-16,10,0,20
364,-2057140682,10,-16,16,10,16,10,-16,10,10,0
365,-2057140556,10,-16,16,10,16,10,-16,10,10,10
366,-2057140463,10,-16,16,10,16,10,-16,10,10,20
367,-2057140291,10,-16,16,10,16,10,-16,10,20,0
368,-2057140197,10,-16,16,10,16,10,-16,10,20,10
369,-2057140057,10,-16,16,10,16,10,-16,10,20,20
370,-2057139947,10,-16,16,10,16,10,-16,20,0,0
371,-2057139838,10,-16,16,10,16,10,-16,20,0,10
372,-2057139713,10,-16,16,10,16,10,-16,20,0,20
373,-2057139603,10,-16,16,10,16,10,-16,20,10,0
374,-2057139478,10,-16,16,10,16,10,-16,20,10,10
375,-2057139353,10,-16,16,10,16,10,-16,20,10,20
376,-2057139228,10,-16,16,10,16,10,-16,20,20,0
377,-2057139150,10,-16,16,10,16,10,-16,20,20,10
378,-2057139057,10,-16,16,10,16,10,-16,20,20,20
379,-2057138963,10,-16,16,10,16,20,-16,0,0,0
380,-2057138822,10,-16,16,10,16,20,-16,0,0,10
381,-2057138713,10,-16,16,10,16,20,-16,0,0,20
382,-2057138619,10,-16,16,10,16,20,-16,0,10,0
383,-2057138494,10,-16,16,10,16,20,-16,0,10,10
384,-2057138369,10,-16,16,10,16,20,-16,0,10,20
385,-2057138244,10,-16,16,10,16,20,-16,0,20,0
386,-2057138135,10,-16,16,10,16,20,-16,0,20,10
387,-2057138010,10,-16,16,10,16,20,-16,0,20,20
388,-2057137853,10,-16,16,10,16,20,-16,10,0,0
389,-2057137760,10,-16,16,10,16,20,-16,10,0,10
390,-2057137650,10,-16,16,10,16,20,-16,10,0,20
391,-2057137494,10,-16,16,10,16,20,-16,10,10,0
392,-2057137400,10,-16,16,10,16,20,-16,10,10,10
393,-2057137275,10,-16,16,10,16,20,-16,10,10,20
394,-2057137135,10,-16,16,10,16,20,-16,10,20,0
395,-2057136978,10,-16,16,10,16,20,-16,10,20,10
396,-2057136869,10,-16,16,10,16,20,-16,10,20,20
397,-2057136775,10,-16,16,10,16,20,-16,20,0,0
398,-2057136603,10,-16,16,10,16,20,-16,20,0,10
399,-2057136478,10,-16,16,10,16,20,-16,20,0,20
400,-2057136385,10,-16,16,10,16,20,-16,20,10,0
401,-2057136260,10,-16,16,10,16,20,-16,20,10,10
402,-2057136181,10,-16,16,10,16,20,-16,20,10,20
403,-2057136103,10,-16,16,10,16,20,-16,20,20,0
404,-2057136025,10,-16,16,10,16,20,-16,20,20,10
405,-2057135916,10,-16,16,10,16,20,-16,20,20,20
406,-2057135838,10,-16,16,20,16,0,-16,0,0,0
407,-2057135744,10,-16,16,20,16,0,-16,0,0,10
408,-2057135635,10,-16,16,20,16,0,-16,0,0,20
409,-2057135494,10,-16,16,20,16,0,-16,0,10,0
410,-2057135416,10,-16,16,20,16,0,-16,0,10,10
411,-2057135338,10,-16,16,20,16,0,-16,0,10,20
412,-2057135181,10,-16,16,20,16,0,-16,0,20,0
413,-2057135103,10,-16,16,20,16,0,-16,0,20,10
414,-2057134978,10,-16,16,20,16,0,-16,0,20,20
415,-2057134838,10,-16,16,20,16,0,-16,10,0,0
416,-2057134744,10,-16,16,20,16,0,-16,10,0,10
417,-2057134588,10,-16,16,20,16,0,-16,10,0,20
418,-2057134494,10,-16,16,20,16,0,-16,10,10,0
419,-2057134369,10,-16,16,20,16,0,-16,10,10,10
420,-2057134275,10,-16,16,20,16,0,-16,10,10,20
421,-2057134135,10,-16,16,20,16,0,-16,10,20,0
422,-2057134056,10,-16,16,20,16,0,-16,10,20,10
423,-2057133900,10,-16,16,20,16,0,-16,10,20,20
424,-2057133807,10,-16,16,20,16,0,-16,20,0,0
425,-2057133650,10,-16,16,20,16,0,-16,20,0,10
426,-2057133556,10,-16,16,20,16,0,-16,20,0,20
427,-2057133369,10,-16,16,20,16,0,-16,20,10,0
428,-2057133228,10,-16,16,20,16,0,-16,20,10,10
429,-2057133119,10,-16,16,20,16,0,-16,20,10,20
430,-2057133025,10,-16,16,20,16,0,-16,20,20,0
431,-2057132931,10,-16,16,20,16,0,-16,20,20,10
432,-2057132822,10,-16,16,20,16,0,-16,20,20,20
433,-2057132697,10,-16,16,20,16,10,-16,0,0,0
434,-2057132603,10,-16,16,20,16,10,-16,0,0,10
435,-2057132447,10,-16,16,20,16,10,-16,0,0,20
436,-2057132338,10,-16,16,20,16,10,-16,0,10,0
437,-2057132197,10,-16,16,20,16,10,-16,0,10,10
438,-2057132072,10,-16,16,20,16,10,-16,0,10,20
439,-2057132010,10,-16,16,20,16,10,-16,0,20,0
440,-2057131885,10,-16,16,20,16,10,-16,0,20,10
441,-2057131713,10,-16,16,20,16,10,-16,0,20,20
442,-2057131603,10,-16,16,20,16,10,-16,10,0,0
443,-2057131525,10,-16,16,20,16,10,-16,10,0,10
444,-2057131431,10,-16,16,20,16,10,-16,10,0,20
445,-2057131338,10,-16,16,20,16,10,-16,10,10,0
446,-2057131213,10,-16,16,20,16,10,-16,10,10,10
447,-2057131135,10,-16,16,20,16,10,-16,10,10,20
448,-2057131025,10,-16,16,20,16,10,-16,10,20,0
449,-2057130822,10,-16,16,20,16,10,-16,10,20,10
450,-2057130728,10,-16,16,20,16,10,-16,10,20,20
451,-2057130619,10,-16,16,20,16,10,-16,20,0,0
452,-2057130525,10,-16,16,20,16,10,-16,20,0,10
453,-2057130431,10,-16,16,20,16,10,-16,20,0,20
454,-2057130353,10,-16,16,20,16,10,-16,20,10,0
455,-2057130275,10,-16,16,20,16,10,-16,20,10,10
456,-2057130072,10,-16,16,20,16,10,-16,20,10,20
457,-2057129994,10,-16,16,20,16,10,-16,20,20,0
458,-2057129869,10,-16,16,20,16,10,-16,20,20,10
459,-2057129635,10,-16,16,20,16,10,-16,20,20,20
