"run","randomSeed","numTanksBlue","default_observer_minPycor","default_observer_maxPycor","numSoldierBlue","default_observer_maxPxcor","numRidersBlue","default_observer_minPxcor","numTanksRed","numRidersRed","numSoldierRed"
44,-2054109228,0,-16,16,0,16,10,-16,10,20,10
45,-2054109087,0,-16,16,0,16,10,-16,10,20,20
46,-2054108993,0,-16,16,0,16,10,-16,20,0,0
47,-2054108853,0,-16,16,0,16,10,-16,20,0,10
48,-2054108712,0,-16,16,0,16,10,-16,20,0,20
49,-2054108603,0,-16,16,0,16,10,-16,20,10,0
50,-2054108509,0,-16,16,0,16,10,-16,20,10,10
51,-2054108322,0,-16,16,0,16,10,-16,20,10,20
52,-2054108228,0,-16,16,0,16,10,-16,20,20,0
53,-2054108103,0,-16,16,0,16,10,-16,20,20,10
54,-2054107931,0,-16,16,0,16,10,-16,20,20,20
55,-2054107822,0,-16,16,0,16,20,-16,0,0,0
56,-2054107728,0,-16,16,0,16,20,-16,0,0,10
57,-2054107509,0,-16,16,0,16,20,-16,0,0,20
58,-2054107337,0,-16,16,0,16,20,-16,0,10,0
59,-2054107181,0,-16,16,0,16,20,-16,0,10,10
60,-2054106915,0,-16,16,0,16,20,-16,0,10,20
61,-2054106759,0,-16,16,0,16,20,-16,0,20,0
62,-2054106587,0,-16,16,0,16,20,-16,0,20,10
63,-2054106447,0,-16,16,0,16,20,-16,0,20,20
64,-2054106322,0,-16,16,0,16,20,-16,10,0,0
65,-2054106181,0,-16,16,0,16,20,-16,10,0,10
66,-2054105978,0,-16,16,0,16,20,-16,10,0,20
67,-2054105837,0,-16,16,0,16,20,-16,10,10,0
68,-2054105743,0,-16,16,0,16,20,-16,10,10,10
69,-2054105650,0,-16,16,0,16,20,-16,10,10,20
70,-2054105462,0,-16,16,0,16,20,-16,10,20,0
71,-2054105369,0,-16,16,0,16,20,-16,10,20,10
72,-2054105197,0,-16,16,0,16,20,-16,10,20,20
73,-2054105087,0,-16,16,0,16,20,-16,20,0,0
74,-2054104947,0,-16,16,0,16,20,-16,20,0,10
75,-2054104822,0,-16,16,0,16,20,-16,20,0,20
76,-2054104618,0,-16,16,0,16,20,-16,20,10,0
77,-2054104525,0,-16,16,0,16,20,-16,20,10,10
78,-2054104306,0,-16,16,0,16,20,-16,20,10,20
79,-2054104197,0,-16,16,0,16,20,-16,20,20,0
80,-2054104087,0,-16,16,0,16,20,-16,20,20,10
81,-2054104009,0,-16,16,0,16,20,-16,20,20,20
82,-2054103915,0,-16,16,10,16,0,-16,0,0,0
83,-2054103790,0,-16,16,10,16,0,-16,0,0,10
84,-2054103650,0,-16,16,10,16,0,-16,0,0,20
85,-2054103322,0,-16,16,10,16,0,-16,0,10,0
86,-2054103150,0,-16,16,10,16,0,-16,0,10,10
87,-2054103040,0,-16,16,10,16,0,-16,0,10,20
88,-2054102884,0,-16,16,10,16,0,-16,0,20,0
89,-2054102775,0,-16,16,10,16,0,-16,0,20,10
90,-2054102697,0,-16,16,10,16,0,-16,0,20,20
91,-2054102478,0,-16,16,10,16,0,-16,10,0,0
92,-2054102337,0,-16,16,10,16,0,-16,10,0,10
93,-2054102243,0,-16,16,10,16,0,-16,10,0,20
94,-2054102165,0,-16,16,10,16,0,-16,10,10,0
95,-2054102056,0,-16,16,10,16,0,-16,10,10,10
96,-2054101900,0,-16,16,10,16,0,-16,10,10,20
97,-2054101759,0,-16,16,10,16,0,-16,10,20,0
98,-2054101650,0,-16,16,10,16,0,-16,10,20,10
99,-2054101493,0,-16,16,10,16,0,-16,10,20,20
100,-2054101431,0,-16,16,10,16,0,-16,20,0,0
101,-2054101290,0,-16,16,10,16,0,-16,20,0,10
102,-2054101056,0,-16,16,10,16,0,-16,20,0,20
103,-2054100837,0,-16,16,10,16,0,-16,20,10,0
104,-2054100665,0,-16,16,10,16,0,-16,20,10,10
105,-2054100556,0,-16,16,10,16,0,-16,20,10,20
106,-2054100415,0,-16,16,10,16,0,-16,20,20,0
107,-2054100228,0,-16,16,10,16,0,-16,20,20,10
108,-2054100087,0,-16,16,10,16,0,-16,20,20,20
109,-2054099868,0,-16,16,10,16,10,-16,0,0,0
110,-2054099665,0,-16,16,10,16,10,-16,0,0,10
111,-2054099478,0,-16,16,10,16,10,-16,0,0,20
112,-2054099290,0,-16,16,10,16,10,-16,0,10,0
113,-2054099134,0,-16,16,10,16,10,-16,0,10,10
114,-2054099056,0,-16,16,10,16,10,-16,0,10,20
115,-2054098931,0,-16,16,10,16,10,-16,0,20,0
116,-2054098759,0,-16,16,10,16,10,-16,0,20,10
117,-2054098650,0,-16,16,10,16,10,-16,0,20,20
118,-2054098572,0,-16,16,10,16,10,-16,10,0,0
119,-2054098415,0,-16,16,10,16,10,-16,10,0,10
120,-2054098197,0,-16,16,10,16,10,-16,10,0,20
121,-2054098118,0,-16,16,10,16,10,-16,10,10,0
122,-2054098009,0,-16,16,10,16,10,-16,10,10,10
123,-2054097822,0,-16,16,10,16,10,-16,10,10,20
124,-2054097634,0,-16,16,10,16,10,-16,10,20,0
125,-2054097478,0,-16,16,10,16,10,-16,10,20,10
126,-2054097275,0,-16,16,10,16,10,-16,10,20,20
127,-2054097087,0,-16,16,10,16,10,-16,20,0,0
128,-2054096947,0,-16,16,10,16,10,-16,20,0,10
129,-2054096759,0,-16,16,10,16,10,-16,20,0,20
130,-2054096603,0,-16,16,10,16,10,-16,20,10,0
131,-2054096353,0,-16,16,10,16,10,-16,20,10,10
132,-2054096243,0,-16,16,10,16,10,-16,20,10,20
133,-2054096087,0,-16,16,10,16,10,-16,20,20,0
134,-2054095931,0,-16,16,10,16,10,-16,20,20,10
135,-2054095775,0,-16,16,10,16,10,-16,20,20,20
136,-2054095618,0,-16,16,10,16,20,-16,0,0,0
137,-2054095369,0,-16,16,10,16,20,-16,0,0,10
138,-2054095212,0,-16,16,10,16,20,-16,0,0,20
139,-2054095072,0,-16,16,10,16,20,-16,0,10,0
140,-2054094915,0,-16,16,10,16,20,-16,0,10,10
141,-2054094681,0,-16,16,10,16,20,-16,0,10,20
142,-2054094556,0,-16,16,10,16,20,-16,0,20,0
143,-2054094400,0,-16,16,10,16,20,-16,0,20,10
144,-2054094259,0,-16,16,10,16,20,-16,0,20,20
145,-2054094150,0,-16,16,10,16,20,-16,10,0,0
146,-2054093962,0,-16,16,10,16,20,-16,10,0,10
147,-2054093837,0,-16,16,10,16,20,-16,10,0,20
148,-2054093712,0,-16,16,10,16,20,-16,10,10,0
149,-2054093603,0,-16,16,10,16,20,-16,10,10,10
150,-2054093509,0,-16,16,10,16,20,-16,10,10,20
151,-2054093415,0,-16,16,10,16,20,-16,10,20,0
152,-2054093259,0,-16,16,10,16,20,-16,10,20,10
153,-2054093040,0,-16,16,10,16,20,-16,10,20,20
154,-2054092962,0,-16,16,10,16,20,-16,20,0,0
155,-2054092822,0,-16,16,10,16,20,-16,20,0,10
156,-2054092712,0,-16,16,10,16,20,-16,20,0,20
157,-2054092634,0,-16,16,10,16,20,-16,20,10,0
158,-2054092509,0,-16,16,10,16,20,-16,20,10,10
159,-2054092353,0,-16,16,10,16,20,-16,20,10,20
160,-2054092243,0,-16,16,10,16,20,-16,20,20,0
161,-2054092134,0,-16,16,10,16,20,-16,20,20,10
162,-2054091962,0,-16,16,10,16,20,-16,20,20,20
163,-2054091853,0,-16,16,20,16,0,-16,0,0,0
164,-2054091728,0,-16,16,20,16,0,-16,0,0,10
165,-2054091665,0,-16,16,20,16,0,-16,0,0,20
166,-2054091509,0,-16,16,20,16,0,-16,0,10,0
167,-2054091415,0,-16,16,20,16,0,-16,0,10,10
168,-2054091290,0,-16,16,20,16,0,-16,0,10,20
169,-2054091197,0,-16,16,20,16,0,-16,0,20,0
170,-2054091025,0,-16,16,20,16,0,-16,0,20,10
171,-2054090900,0,-16,16,20,16,0,-16,0,20,20
172,-2054090775,0,-16,16,20,16,0,-16,10,0,0
173,-2054090587,0,-16,16,20,16,0,-16,10,0,10
174,-2054090353,0,-16,16,20,16,0,-16,10,0,20
175,-2054090118,0,-16,16,20,16,0,-16,10,10,0
176,-2054089962,0,-16,16,20,16,0,-16,10,10,10
177,-2054089853,0,-16,16,20,16,0,-16,10,10,20
178,-2054089681,0,-16,16,20,16,0,-16,10,20,0
179,-2054089493,0,-16,16,20,16,0,-16,10,20,10
180,-2054089368,0,-16,16,20,16,0,-16,10,20,20
181,-2054089259,0,-16,16,20,16,0,-16,20,0,0
182,-2054088978,0,-16,16,20,16,0,-16,20,0,10
183,-2054088697,0,-16,16,20,16,0,-16,20,0,20
184,-2054088572,0,-16,16,20,16,0,-16,20,10,0
185,-2054088446,0,-16,16,20,16,0,-16,20,10,10
186,-2054088353,0,-16,16,20,16,0,-16,20,10,20
187,-2054088134,0,-16,16,20,16,0,-16,20,20,0
188,-2054087962,0,-16,16,20,16,0,-16,20,20,10
189,-2054087728,0,-16,16,20,16,0,-16,20,20,20
190,-2054087572,0,-16,16,20,16,10,-16,0,0,0
191,-2054087415,0,-16,16,20,16,10,-16,0,0,10
192,-2054087243,0,-16,16,20,16,10,-16,0,0,20
193,-2054087118,0,-16,16,20,16,10,-16,0,10,0
194,-2054087009,0,-16,16,20,16,10,-16,0,10,10
195,-2054086837,0,-16,16,20,16,10,-16,0,10,20
196,-2054086712,0,-16,16,20,16,10,-16,0,20,0
197,-2054086603,0,-16,16,20,16,10,-16,0,20,10
198,-2054086509,0,-16,16,20,16,10,-16,0,20,20
199,-2054086306,0,-16,16,20,16,10,-16,10,0,0
200,-2054086212,0,-16,16,20,16,10,-16,10,0,10
201,-2054086009,0,-16,16,20,16,10,-16,10,0,20
202,-2054085759,0,-16,16,20,16,10,-16,10,10,0
203,-2054085634,0,-16,16,20,16,10,-16,10,10,10
204,-2054085556,0,-16,16,20,16,10,-16,10,10,20
205,-2054085431,0,-16,16,20,16,10,-16,10,20,0
206,-2054085259,0,-16,16,20,16,10,-16,10,20,10
207,-2054085119,0,-16,16,20,16,10,-16,10,20,20
208,-2054084900,0,-16,16,20,16,10,-16,20,0,0
209,-2054084775,0,-16,16,20,16,10,-16,20,0,10
210,-2054084618,0,-16,16,20,16,10,-16,20,0,20
211,-2054084478,0,-16,16,20,16,10,-16,20,10,0
212,-2054084384,0,-16,16,20,16,10,-16,20,10,10
213,-2054084275,0,-16,16,20,16,10,-16,20,10,20
214,-2054084087,0,-16,16,20,16,10,-16,20,20,0
215,-2054083962,0,-16,16,20,16,10,-16,20,20,10
216,-2054083822,0,-16,16,20,16,10,-16,20,20,20
217,-2054083697,0,-16,16,20,16,20,-16,0,0,0
218,-2054083556,0,-16,16,20,16,20,-16,0,0,10
219,-2054083415,0,-16,16,20,16,20,-16,0,0,20
220,-2054083243,0,-16,16,20,16,20,-16,0,10,0
221,-2054083165,0,-16,16,20,16,20,-16,0,10,10
222,-2054083072,0,-16,16,20,16,20,-16,0,10,20
223,-2054082884,0,-16,16,20,16,20,-16,0,20,0
224,-2054082743,0,-16,16,20,16,20,-16,0,20,10
225,-2054082603,0,-16,16,20,16,20,-16,0,20,20
226,-2054082509,0,-16,16,20,16,20,-16,10,0,0
227,-2054082400,0,-16,16,20,16,20,-16,10,0,10
228,-2054082322,0,-16,16,20,16,20,-16,10,0,20
229,-2054082228,0,-16,16,20,16,20,-16,10,10,0
230,-2054082119,0,-16,16,20,16,20,-16,10,10,10
231,-2054081994,0,-16,16,20,16,20,-16,10,10,20
232,-2054081837,0,-16,16,20,16,20,-16,10,20,0
233,-2054081743,0,-16,16,20,16,20,-16,10,20,10
234,-2054081619,0,-16,16,20,16,20,-16,10,20,20
235,-2054081447,0,-16,16,20,16,20,-16,20,0,0
236,-2054081290,0,-16,16,20,16,20,-16,20,0,10
237,-2054081087,0,-16,16,20,16,20,-16,20,0,20
238,-2054081009,0,-16,16,20,16,20,-16,20,10,0
239,-2054080915,0,-16,16,20,16,20,-16,20,10,10
240,-2054080837,0,-16,16,20,16,20,-16,20,10,20
241,-2054080665,0,-16,16,20,16,20,-16,20,20,0
242,-2054080493,0,-16,16,20,16,20,-16,20,20,10
243,-2054080384,0,-16,16,20,16,20,-16,20,20,20
244,-2054080197,10,-16,16,0,16,0,-16,0,0,0
245,-2054080103,10,-16,16,0,16,0,-16,0,0,10
246,-2054079993,10,-16,16,0,16,0,-16,0,0,20
247,-2054079806,10,-16,16,0,16,0,-16,0,10,0
248,-2054079712,10,-16,16,0,16,0,-16,0,10,10
249,-2054079587,10,-16,16,0,16,0,-16,0,10,20
250,-2054079462,10,-16,16,0,16,0,-16,0,20,0
251,-2054079290,10,-16,16,0,16,0,-16,0,20,10
252,-2054079103,10,-16,16,0,16,0,-16,0,20,20
253,-2054078915,10,-16,16,0,16,0,-16,10,0,0
254,-2054078759,10,-16,16,0,16,0,-16,10,0,10
255,-2054078634,10,-16,16,0,16,0,-16,10,0,20
256,-2054078540,10,-16,16,0,16,0,-16,10,10,0
257,-2054078447,10,-16,16,0,16,0,-16,10,10,10
258,-2054078306,10,-16,16,0,16,0,-16,10,10,20
259,-2054078150,10,-16,16,0,16,0,-16,10,20,0
260,-2054078056,10,-16,16,0,16,0,-16,10,20,10
261,-2054077884,10,-16,16,0,16,0,-16,10,20,20
262,-2054077728,10,-16,16,0,16,0,-16,20,0,0
263,-2054077634,10,-16,16,0,16,0,-16,20,0,10
264,-2054077494,10,-16,16,0,16,0,-16,20,0,20
265,-2054077400,10,-16,16,0,16,0,-16,20,10,0
266,-2054077259,10,-16,16,0,16,0,-16,20,10,10
267,-2054077072,10,-16,16,0,16,0,-16,20,10,20
268,-2054076962,10,-16,16,0,16,0,-16,20,20,0
269,-2054076868,10,-16,16,0,16,0,-16,20,20,10
270,-2054076681,10,-16,16,0,16,0,-16,20,20,20
271,-2054076525,10,-16,16,0,16,10,-16,0,0,0
272,-2054076447,10,-16,16,0,16,10,-16,0,0,10
273,-2054076322,10,-16,16,0,16,10,-16,0,0,20
274,-2054076212,10,-16,16,0,16,10,-16,0,10,0
275,-2054076087,10,-16,16,0,16,10,-16,0,10,10
276,-2054075915,10,-16,16,0,16,10,-16,0,10,20
277,-2054075743,10,-16,16,0,16,10,-16,0,20,0
278,-2054075634,10,-16,16,0,16,10,-16,0,20,10
279,-2054075509,10,-16,16,0,16,10,-16,0,20,20
280,-2054075322,10,-16,16,0,16,10,-16,10,0,0
281,-2054075118,10,-16,16,0,16,10,-16,10,0,10
282,-2054074962,10,-16,16,0,16,10,-16,10,0,20
283,-2054074806,10,-16,16,0,16,10,-16,10,10,0
284,-2054074697,10,-16,16,0,16,10,-16,10,10,10
285,-2054074494,10,-16,16,0,16,10,-16,10,10,20
286,-2054074353,10,-16,16,0,16,10,-16,10,20,0
287,-2054074259,10,-16,16,0,16,10,-16,10,20,10
288,-2054074150,10,-16,16,0,16,10,-16,10,20,20
289,-2054074025,10,-16,16,0,16,10,-16,20,0,0
290,-2054073900,10,-16,16,0,16,10,-16,20,0,10
291,-2054073759,10,-16,16,0,16,10,-16,20,0,20
292,-2054073650,10,-16,16,0,16,10,-16,20,10,0
293,-2054073509,10,-16,16,0,16,10,-16,20,10,10
294,-2054073368,10,-16,16,0,16,10,-16,20,10,20
295,-2054073259,10,-16,16,0,16,10,-16,20,20,0
296,-2054073134,10,-16,16,0,16,10,-16,20,20,10
297,-2054072931,10,-16,16,0,16,10,-16,20,20,20
298,-2054072822,10,-16,16,0,16,20,-16,0,0,0
299,-2054072697,10,-16,16,0,16,20,-16,0,0,10
300,-2054072587,10,-16,16,0,16,20,-16,0,0,20
301,-2054072478,10,-16,16,0,16,20,-16,0,10,0
302,-2054072353,10,-16,16,0,16,20,-16,0,10,10
303,-2054072259,10,-16,16,0,16,20,-16,0,10,20
304,-2054072087,10,-16,16,0,16,20,-16,0,20,0
305,-2054071900,10,-16,16,0,16,20,-16,0,20,10
306,-2054071775,10,-16,16,0,16,20,-16,0,20,20
307,-2054071587,10,-16,16,0,16,20,-16,10,0,0
308,-2054071525,10,-16,16,0,16,20,-16,10,0,10
309,-2054071400,10,-16,16,0,16,20,-16,10,0,20
310,-2054071322,10,-16,16,0,16,20,-16,10,10,0
311,-2054071212,10,-16,16,0,16,20,-16,10,10,10
312,-2054071134,10,-16,16,0,16,20,-16,10,10,20
313,-2054071009,10,-16,16,0,16,20,-16,10,20,0
314,-2054070884,10,-16,16,0,16,20,-16,10,20,10
315,-2054070728,10,-16,16,0,16,20,-16,10,20,20
316,-2054070540,10,-16,16,0,16,20,-16,20,0,0
317,-2054070415,10,-16,16,0,16,20,-16,20,0,10
318,-2054070259,10,-16,16,0,16,20,-16,20,0,20
319,-2054070072,10,-16,16,0,16,20,-16,20,10,0
320,-2054069947,10,-16,16,0,16,20,-16,20,10,10
321,-2054069806,10,-16,16,0,16,20,-16,20,10,20
322,-2054069587,10,-16,16,0,16,20,-16,20,20,0
323,-2054069462,10,-16,16,0,16,20,-16,20,20,10
324,-2054069353,10,-16,16,0,16,20,-16,20,20,20
325,-2054069165,10,-16,16,10,16,0,-16,0,0,0
326,-2054069025,10,-16,16,10,16,0,-16,0,0,10
327,-2054068947,10,-16,16,10,16,0,-16,0,0,20
328,-2054068822,10,-16,16,10,16,0,-16,0,10,0
329,-2054068728,10,-16,16,10,16,0,-16,0,10,10
330,-2054068509,10,-16,16,10,16,0,-16,0,10,20
331,-2054068400,10,-16,16,10,16,0,-16,0,20,0
332,-2054068228,10,-16,16,10,16,0,-16,0,20,10
333,-2054068056,10,-16,16,10,16,0,-16,0,20,20
334,-2054067900,10,-16,16,10,16,0,-16,10,0,0
335,-2054067775,10,-16,16,10,16,0,-16,10,0,10
336,-2054067634,10,-16,16,10,16,0,-16,10,0,20
337,-2054067478,10,-16,16,10,16,0,-16,10,10,0
338,-2054067400,10,-16,16,10,16,0,-16,10,10,10
339,-2054067275,10,-16,16,10,16,0,-16,10,10,20
340,-2054067165,10,-16,16,10,16,0,-16,10,20,0
341,-2054067056,10,-16,16,10,16,0,-16,10,20,10
342,-2054066931,10,-16,16,10,16,0,-16,10,20,20
343,-2054066869,10,-16,16,10,16,0,-16,20,0,0
344,-2054066728,10,-16,16,10,16,0,-16,20,0,10
345,-2054066572,10,-16,16,10,16,0,-16,20,0,20
346,-2054066431,10,-16,16,10,16,0,-16,20,10,0
347,-2054066259,10,-16,16,10,16,0,-16,20,10,10
348,-2054066103,10,-16,16,10,16,0,-16,20,10,20
349,-2054065978,10,-16,16,10,16,0,-16,20,20,0
350,-2054065868,10,-16,16,10,16,0,-16,20,20,10
351,-2054065728,10,-16,16,10,16,0,-16,20,20,20
352,-2054065603,10,-16,16,10,16,10,-16,0,0,0
353,-2054065509,10,-16,16,10,16,10,-16,0,0,10
354,-2054065400,10,-16,16,10,16,10,-16,0,0,20
355,-2054065306,10,-16,16,10,16,10,-16,0,10,0
356,-2054065228,10,-16,16,10,16,10,-16,0,10,10
357,-2054065118,10,-16,16,10,16,10,-16,0,10,20
358,-2054064994,10,-16,16,10,16,10,-16,0,20,0
359,-2054064900,10,-16,16,10,16,10,-16,0,20,10
360,-2054064822,10,-16,16,10,16,10,-16,0,20,20
361,-2054064650,10,-16,16,10,16,10,-16,10,0,0
362,-2054064525,10,-16,16,10,16,10,-16,10,0,10
363,-2054064384,10,-16,16,10,16,10,-16,10,0,20
364,-2054064181,10,-16,16,10,16,10,-16,10,10,0
365,-2054064072,10,-16,16,10,16,10,-16,10,10,10
366,-2054063931,10,-16,16,10,16,10,-16,10,10,20
367,-2054063806,10,-16,16,10,16,10,-16,10,20,0
368,-2054063681,10,-16,16,10,16,10,-16,10,20,10
369,-2054063540,10,-16,16,10,16,10,-16,10,20,20
370,-2054063447,10,-16,16,10,16,10,-16,20,0,0
371,-2054063290,10,-16,16,10,16,10,-16,20,0,10
372,-2054063165,10,-16,16,10,16,10,-16,20,0,20
373,-2054063009,10,-16,16,10,16,10,-16,20,10,0
374,-2054062884,10,-16,16,10,16,10,-16,20,10,10
375,-2054062728,10,-16,16,10,16,10,-16,20,10,20
376,-2054062540,10,-16,16,10,16,10,-16,20,20,0
377,-2054062368,10,-16,16,10,16,10,-16,20,20,10
378,-2054062290,10,-16,16,10,16,10,-16,20,20,20
379,-2054062228,10,-16,16,10,16,20,-16,0,0,0
380,-2054062056,10,-16,16,10,16,20,-16,0,0,10
381,-2054061947,10,-16,16,10,16,20,-16,0,0,20
382,-2054061806,10,-16,16,10,16,20,-16,0,10,0
383,-2054061572,10,-16,16,10,16,20,-16,0,10,10
384,-2054061447,10,-16,16,10,16,20,-16,0,10,20
385,-2054061243,10,-16,16,10,16,20,-16,0,20,0
386,-2054061087,10,-16,16,10,16,20,-16,0,20,10
387,-2054060962,10,-16,16,10,16,20,-16,0,20,20
388,-2054060853,10,-16,16,10,16,20,-16,10,0,0
389,-2054060697,10,-16,16,10,16,20,-16,10,0,10
390,-2054060587,10,-16,16,10,16,20,-16,10,0,20
391,-2054060462,10,-16,16,10,16,20,-16,10,10,0
392,-2054060337,10,-16,16,10,16,20,-16,10,10,10
393,-2054060212,10,-16,16,10,16,20,-16,10,10,20
394,-2054060056,10,-16,16,10,16,20,-16,10,20,0
395,-2054059775,10,-16,16,10,16,20,-16,10,20,10
396,-2054059681,10,-16,16,10,16,20,-16,10,20,20
397,-2054059587,10,-16,16,10,16,20,-16,20,0,0
398,-2054059493,10,-16,16,10,16,20,-16,20,0,10
399,-2054059369,10,-16,16,10,16,20,-16,20,0,20
400,-2054059275,10,-16,16,10,16,20,-16,20,10,0
401,-2054059087,10,-16,16,10,16,20,-16,20,10,10
402,-2054058884,10,-16,16,10,16,20,-16,20,10,20
403,-2054058665,10,-16,16,10,16,20,-16,20,20,0
404,-2054058525,10,-16,16,10,16,20,-16,20,20,10
405,-2054058431,10,-16,16,10,16,20,-16,20,20,20
406,-2054058322,10,-16,16,20,16,0,-16,0,0,0
407,-2054058181,10,-16,16,20,16,0,-16,0,0,10
408,-2054058072,10,-16,16,20,16,0,-16,0,0,20
409,-2054057978,10,-16,16,20,16,0,-16,0,10,0
410,-2054057869,10,-16,16,20,16,0,-16,0,10,10
411,-2054057681,10,-16,16,20,16,0,-16,0,10,20
412,-2054057587,10,-16,16,20,16,0,-16,0,20,0
413,-2054057478,10,-16,16,20,16,0,-16,0,20,10
414,-2054057384,10,-16,16,20,16,0,-16,0,20,20
415,-2054057212,10,-16,16,20,16,0,-16,10,0,0
416,-2054057103,10,-16,16,20,16,0,-16,10,0,10
417,-2054056947,10,-16,16,20,16,0,-16,10,0,20
418,-2054056837,10,-16,16,20,16,0,-16,10,10,0
419,-2054056712,10,-16,16,20,16,0,-16,10,10,10
420,-2054056618,10,-16,16,20,16,0,-16,10,10,20
421,-2054056493,10,-16,16,20,16,0,-16,10,20,0
422,-2054056431,10,-16,16,20,16,0,-16,10,20,10
423,-2054056306,10,-16,16,20,16,0,-16,10,20,20
424,-2054056150,10,-16,16,20,16,0,-16,20,0,0
425,-2054056025,10,-16,16,20,16,0,-16,20,0,10
426,-2054055900,10,-16,16,20,16,0,-16,20,0,20
427,-2054055743,10,-16,16,20,16,0,-16,20,10,0
428,-2054055634,10,-16,16,20,16,0,-16,20,10,10
429,-2054055525,10,-16,16,20,16,0,-16,20,10,20
430,-2054055384,10,-16,16,20,16,0,-16,20,20,0
431,-2054055243,10,-16,16,20,16,0,-16,20,20,10
432,-2054055087,10,-16,16,20,16,0,-16,20,20,20
433,-2054054962,10,-16,16,20,16,10,-16,0,0,0
434,-2054054775,10,-16,16,20,16,10,-16,0,0,10
435,-2054054665,10,-16,16,20,16,10,-16,0,0,20
436,-2054054556,10,-16,16,20,16,10,-16,0,10,0
437,-2054054447,10,-16,16,20,16,10,-16,0,10,10
438,-2054054306,10,-16,16,20,16,10,-16,0,10,20
439,-2054054072,10,-16,16,20,16,10,-16,0,20,0
440,-2054053868,10,-16,16,20,16,10,-16,0,20,10
441,-2054053759,10,-16,16,20,16,10,-16,0,20,20
442,-2054053603,10,-16,16,20,16,10,-16,10,0,0
443,-2054053478,10,-16,16,20,16,10,-16,10,0,10
444,-2054053384,10,-16,16,20,16,10,-16,10,0,20
445,-2054053259,10,-16,16,20,16,10,-16,10,10,0
446,-2054053087,10,-16,16,20,16,10,-16,10,10,10
447,-2054052915,10,-16,16,20,16,10,-16,10,10,20
448,-2054052712,10,-16,16,20,16,10,-16,10,20,0
449,-2054052587,10,-16,16,20,16,10,-16,10,20,10
450,-2054052447,10,-16,16,20,16,10,-16,10,20,20
451,-2054052275,10,-16,16,20,16,10,-16,20,0,0
452,-2054051978,10,-16,16,20,16,10,-16,20,0,10
453,-2054051806,10,-16,16,20,16,10,-16,20,0,20
454,-2054051587,10,-16,16,20,16,10,-16,20,10,0
455,-2054051290,10,-16,16,20,16,10,-16,20,10,10
456,-2054051134,10,-16,16,20,16,10,-16,20,10,20
457,-2054051009,10,-16,16,20,16,10,-16,20,20,0
458,-2054050869,10,-16,16,20,16,10,-16,20,20,10
459,-2054050759,10,-16,16,20,16,10,-16,20,20,20
